generator,cycle,identity,total_generator,discriminator
1.0731906000653215,0.5387834584203617,0.501434802294135,8.968199198750005,0.4714644248143531
1.0173675182542166,0.4425102198074783,0.4018024086862847,7.451481754454537,0.4547489743115662
1.0454468719627723,0.402244067989636,0.3643415757026272,6.889595440302653,0.4365364187418007
1.0387662134092788,0.3838552390483544,0.3467206332659435,6.610921761085248,0.4254190830354658
1.067539258730197,0.3709405567245684,0.3349840730160608,6.451865202662112,0.4147891057557475
1.0786420583300504,0.3615373804092943,0.3254665832022677,6.32134877563059,0.4093471771996954
1.091028708054208,0.3517584422606042,0.3161758270109075,6.1894922810515896,0.4006516135826908
1.12148332236142,0.3453408391892105,0.3092078249650202,6.120930829505691,0.3924657603623862
1.138124476040321,0.3383311689168081,0.302466113650906,6.033766734189,0.3851478890623377
1.1693947794868134,0.3351800906425831,0.300494980195473,6.023670585259147,0.377966240207585
1.192185313224435,0.3292983851913569,0.2950482146850769,5.960410232844203,0.3768439610513845
1.2149975648794933,0.3265439969511225,0.2915149335337543,5.938012204606315,0.3729613555994616
1.225574910741249,0.3211267811471018,0.2870759697466239,5.872222581188539,0.3695403519693924
1.2360633593694916,0.3187798877125201,0.2836753920703634,5.842239198834821,0.3678141924227285
1.269373518818322,0.3167451889305815,0.2814285584252098,5.843968206438525,0.3620415156109557
1.289686989167641,0.3113344418948915,0.2759952166716734,5.783007492725996,0.3565763203626864
1.3262637875963008,0.3120479254998725,0.2744272780203926,5.81887944330876,0.3579906577361689
1.3673380796743118,0.3093736384069544,0.272034825078551,5.82124858674617,0.3527253032089497
1.4108814682470805,0.3059121960106639,0.2687363616641851,5.81368523291026,0.3497019299840753
1.4670007446001674,0.3045468434937175,0.2676622217920409,5.850780301186992,0.3524365897459359
1.4906256044509707,0.304610439817766,0.2659819231018133,5.866639615177572,0.3423256221851488
1.5218116823567085,0.3011821011329876,0.2627741414969829,5.847503404924716,0.3419921627768065
1.6000620631844564,0.2970785877738578,0.2586119741290763,5.863907812059908,0.3343870637930002
1.702611993367168,0.3018558684630372,0.2611415863282855,6.026878608577791,0.3225889968569914
1.540114563466727,0.2962854454430683,0.2572445812253938,5.789191925007364,0.3581115212082036
1.3798093432965486,0.2941722928070235,0.2542095762500162,5.592580160279682,0.3601583301821358
1.394795931808684,0.2900968608425475,0.250525290205114,5.548390997045938,0.3538109182660793
1.4056939012196468,0.2891356636626252,0.2481282258286201,5.537691667877037,0.3581759623912298
1.4185755672617473,0.2855771380564619,0.2464535896690085,5.506614900957877,0.350718326868023
1.4511337929378745,0.284145544918402,0.2450273486784194,5.517725996885343,0.3462076561031179
1.4644381569019858,0.2838577800158082,0.243938116281331,5.522706526151483,0.3469106852407867
1.4973004037651163,0.2814283704628115,0.2424916763813688,5.52404248714447,0.3441331087439872
1.52537444259586,0.2806204128368147,0.2402247376684127,5.532702263327374,0.3389876322580621
1.531913626185064,0.2772893119028126,0.2369812329982531,5.489712914248099,0.3375613286733806
1.546101718023978,0.2768437394026158,0.236301292510315,5.496045583727836,0.3368394726222713
1.559521667514069,0.2745435136458327,0.2343348653531861,5.47663112344413,0.336855471722022
1.6014837864255798,0.2757401464358977,0.2351670445597868,5.534720481246308,0.3327594131267611
1.595390441915442,0.2710858079223618,0.2317059892920897,5.464778469062817,0.3306753789308597
1.607647118595676,0.269752099640902,0.2308999985132528,5.459668110693055,0.3332435195299348
1.6297981867949287,0.2695559514225691,0.2303076978867826,5.4768961857462575,0.330052281016724
1.6465919566476184,0.2678413416358127,0.2291690957979641,5.470850854263134,0.3230514689341656
1.66527785863476,0.2679301053173896,0.228797510188112,5.488566462425278,0.3248301183527707
1.6634486467539815,0.2658480875518011,0.2259475488377654,5.451667261266637,0.3271197716327108
1.694295722639364,0.2648895838628823,0.2241572200626447,5.463977668417626,0.3185407941088616
1.71842347556862,0.2635943295358718,0.2238281563683964,5.473507562677363,0.3218000068928281
1.747394484134092,0.263853898593064,0.2240119533671968,5.505993240776806,0.3156399377782283
1.7952154033455714,0.2624249953826864,0.2218478665627103,5.528704690254074,0.3119052024251004
1.836613957693373,0.2649113566264219,0.2224360752677631,5.597907902597488,0.3102740901131378
1.8470266899694388,0.2614477538298452,0.2197173582515616,5.560091016710787,0.3122833680474609
